,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
58,1934,20,rl,68.0,7942,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,6,7,1953,1953,hip,compshg,wd sdng,wd sdng,none,0.0,3,3,cblock,3,3,1,3,85.0,5,955.0,0.0,1040.0,gasa,3,y,3,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,7,0,0,attchd,3,1.0,293.0,3,3,3,0,0,0,0,0,0,0,3,na,0,6,2007,wd ,136000
59,997,60,rl,0.0,15038,pave,na,3,lvl,1,corner,1,gilbert,norm,norm,1fam,2story,6,5,1996,1996,gable,compshg,hdboard,hdboard,none,0.0,3,3,pconc,4,3,1,3,138.0,1,0.0,778.0,916.0,gasa,4,y,5,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,7,1,3,attchd,3,2.0,386.0,3,3,3,168,84,0,0,0,0,0,0,na,0,11,2008,wd ,173000
60,64,60,rl,92.0,11764,pave,na,2,lvl,1,culdsac,1,noridge,norm,norm,1fam,2story,8,7,1999,2007,gable,compshg,vinylsd,vinylsd,brkface,348.0,4,3,pconc,4,3,1,6,524.0,1,0.0,628.0,1152.0,gasa,5,y,5,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,7,1,4,attchd,3,3.0,671.0,3,3,3,132,57,0,0,0,0,0,0,na,0,4,2010,wd ,290000
61,1799,60,fv,75.0,9000,pave,na,1,lvl,1,inside,1,somerst,norm,norm,1fam,2story,8,5,2007,2007,gable,compshg,cemntbd,cmentbd,none,0.0,4,3,pconc,4,3,3,6,64.0,1,0.0,1120.0,1184.0,gasa,5,y,5,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,7,1,4,builtin,3,2.0,550.0,3,3,3,208,364,0,0,0,0,0,0,na,0,8,2007,new,303477
62,230,20,rl,0.0,20062,pave,na,2,low,1,inside,3,clearcr,norm,norm,1fam,1story,7,7,1977,2001,hip,compshg,wd sdng,wd sdng,none,0.0,4,4,cblock,4,3,4,5,1092.0,1,0.0,328.0,1420.0,gasa,4,y,5,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,7,2,3,attchd,2,2.0,690.0,3,3,3,496,0,0,0,0,0,0,0,na,0,4,2010,wd ,270000
63,1295,50,rm,81.0,7308,pave,na,1,lvl,1,corner,1,oldtown,artery,norm,1fam,1.5fin,5,5,1920,1950,gable,compshg,wdshing,wd shng,none,0.0,2,2,brktil,3,3,1,3,360.0,1,0.0,576.0,936.0,gasa,4,n,4,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,7,1,4,detchd,1,1.0,225.0,2,2,1,0,0,236,0,0,0,0,0,na,0,6,2008,wd ,122250
64,638,20,rl,70.0,8750,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,5,5,1955,1955,gable,compshg,asbshng,asbshng,none,0.0,3,3,cblock,3,3,1,3,172.0,2,483.0,727.0,1382.0,gasa,4,y,4,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,7,0,0,attchd,1,1.0,350.0,3,3,3,280,0,0,0,0,0,0,2,na,0,7,2009,wd ,153000
65,2278,20,rl,70.0,8402,pave,na,1,lvl,1,inside,1,mitchel,feedr,norm,1fam,1story,5,5,2007,2007,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,pconc,4,3,1,5,206.0,1,0.0,914.0,1120.0,gasa,5,y,5,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,7,0,0,na,0,0.0,0.0,0,0,3,0,30,0,0,0,0,0,0,na,0,12,2007,new,147000
66,2202,70,rl,63.0,4000,pave,na,1,lvl,1,inside,1,crawfor,norm,norm,1fam,2story,7,8,1930,1995,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,brktil,4,3,1,6,246.0,1,0.0,285.0,531.0,gasa,3,y,5,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,7,1,4,detchd,1,1.0,216.0,3,3,3,0,0,0,0,0,0,0,3,na,0,6,2007,wd ,148500
67,2833,160,rm,32.0,3363,pave,na,1,lvl,1,inside,1,edwards,norm,norm,twnhse,2story,7,5,2004,2004,gable,compshg,vinylsd,vinylsd,stone,117.0,4,3,pconc,4,3,1,1,0.0,1,0.0,976.0,976.0,gasa,5,y,5,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,3,0,0,detchd,1,2.0,380.0,3,3,3,0,40,0,0,0,0,0,0,na,0,4,2006,wd ,130000
68,1707,20,rl,94.0,13615,pave,na,2,hls,1,corner,3,nridght,norm,norm,1fam,1story,9,5,2006,2006,hip,compshg,metalsd,metalsd,stone,510.0,5,3,pconc,5,3,4,1,0.0,1,0.0,1802.0,1802.0,gasa,5,y,5,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,7,1,4,attchd,3,3.0,843.0,3,3,3,158,105,0,0,0,0,0,0,na,0,6,2007,wd ,372000
69,2428,120,rl,43.0,3013,pave,na,1,lvl,1,inside,1,blmngtn,norm,norm,twnhse,1story,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,brkface,145.0,4,3,pconc,4,3,4,6,16.0,1,0.0,1346.0,1362.0,gasa,5,y,5,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,7,1,4,attchd,3,2.0,440.0,3,3,3,142,20,0,0,0,0,0,0,na,0,4,2006,wd ,213490
70,242,20,rl,44.0,17485,pave,na,3,lvl,1,inside,1,edwards,norm,norm,1fam,1story,7,5,2009,2010,gable,compshg,vinylsd,vinylsd,stone,96.0,4,3,pconc,4,3,4,6,1346.0,1,0.0,162.0,1508.0,gasa,5,y,5,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,7,2,3,attchd,2,2.0,572.0,3,3,3,0,0,0,0,0,0,0,0,na,0,1,2010,con,308030
71,1564,20,rl,0.0,23730,pave,na,3,lvl,1,inside,1,mitchel,norm,norm,1fam,1story,7,5,1996,1997,gable,compshg,metalsd,metalsd,brkface,668.0,4,3,pconc,5,3,2,6,700.0,1,0.0,1140.0,1840.0,gasa,5,y,5,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,7,0,0,attchd,3,3.0,786.0,3,3,3,0,46,192,0,0,0,0,0,na,0,9,2008,wd ,300000
72,2613,20,rl,79.0,8910,pave,na,1,lvl,1,corner,1,names,norm,norm,1fam,1story,6,6,1959,1959,hip,compshg,brkface,brkface,none,0.0,3,3,cblock,3,3,2,5,655.0,1,0.0,0.0,655.0,gasa,5,y,5,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,7,1,2,builtin,3,2.0,539.0,3,3,3,0,0,192,0,0,0,0,0,na,0,7,2006,wd ,159500
73,2832,160,rm,24.0,2522,pave,na,1,lvl,1,inside,1,edwards,norm,norm,twnhs,2story,7,5,2004,2004,gable,compshg,vinylsd,vinylsd,stone,50.0,4,3,pconc,4,3,1,1,0.0,1,0.0,970.0,970.0,gasa,5,y,5,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,3,0,0,detchd,1,2.0,380.0,3,3,3,0,40,0,0,0,0,0,0,na,0,4,2006,wd ,137500
74,2459,20,rl,73.0,8688,pave,na,1,lvl,1,inside,1,somerst,norm,norm,1fam,1story,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,brkface,228.0,4,3,pconc,4,3,3,1,0.0,1,0.0,1616.0,1616.0,gasa,5,y,5,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,7,0,0,attchd,2,3.0,834.0,3,3,3,208,59,0,0,0,0,0,0,na,0,4,2006,wd ,232000
75,1360,30,rm,0.0,6291,grvl,na,2,lvl,1,inside,1,idotrr,rrne,norm,1fam,1story,6,6,1930,1950,gable,compshg,stucco,wd shng,none,0.0,4,4,brktil,3,3,1,1,0.0,1,0.0,768.0,768.0,gasa,3,y,5,768,0,0,768,0.0,0.0,1,0,1,1,3,4,7,0,0,detchd,1,2.0,440.0,3,3,1,0,0,84,0,0,0,0,0,na,0,7,2008,wd ,93850
76,2723,30,rl,0.0,17529,pave,na,1,lvl,1,inside,1,sawyer,norm,norm,1fam,1story,5,5,1924,1950,gable,compshg,brkface,wd sdng,stone,65.0,3,3,brktil,3,3,1,1,0.0,1,0.0,872.0,872.0,gasa,2,n,3,872,0,0,872,0.0,0.0,1,0,2,1,2,5,4,1,4,detchd,1,1.0,322.0,2,2,1,0,0,116,0,0,0,0,0,na,0,4,2006,wd ,105000
77,1350,30,rm,60.0,6324,pave,na,2,lvl,1,inside,1,brkside,feedr,rrnn,1fam,1story,4,6,1927,1950,gable,compshg,metalsd,metalsd,none,0.0,3,3,brktil,3,3,1,1,0.0,1,0.0,520.0,520.0,gasa,2,n,5,520,0,0,520,0.0,0.0,1,0,1,1,2,4,7,0,0,detchd,1,1.0,240.0,2,3,3,49,0,87,0,0,0,0,0,na,0,5,2008,wd ,68500
78,136,90,rl,80.0,11600,pave,na,1,lvl,1,corner,1,names,feedr,norm,duplex,2story,5,5,1960,1960,gable,compshg,metalsd,metalsd,brkface,361.0,3,3,cblock,3,3,1,3,443.0,1,0.0,662.0,1105.0,gasa,3,y,4,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,7,0,0,detchd,1,2.0,480.0,3,3,3,0,0,0,0,0,0,0,0,na,0,1,2010,wd ,154300
79,2235,50,rm,50.0,7288,pave,na,1,lvl,1,inside,1,idotrr,artery,norm,1fam,1.5fin,5,7,1925,2003,gable,compshg,vinylsd,vinylsd,none,0.0,4,4,brktil,3,1,1,1,0.0,1,0.0,936.0,936.0,gasa,5,y,5,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,7,0,0,na,0,0.0,0.0,0,0,1,0,0,0,176,0,0,0,0,na,0,9,2007,wd ,129850
80,1993,70,rm,35.0,4571,pave,grvl,1,lvl,1,inside,1,oldtown,norm,norm,1fam,2story,5,7,1910,1950,gable,compshg,metalsd,metalsd,none,0.0,3,3,brktil,3,3,1,4,168.0,1,0.0,448.0,616.0,gasa,5,y,5,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,7,0,0,detchd,1,2.0,480.0,2,2,3,280,0,143,0,0,0,0,0,na,0,6,2007,wd ,114000
81,367,20,rl,63.0,17423,pave,na,2,lvl,1,culdsac,1,stonebr,norm,norm,1fam,1story,9,5,2008,2009,hip,compshg,vinylsd,vinylsd,stone,748.0,5,3,pconc,5,3,1,6,1904.0,1,0.0,312.0,2216.0,gasa,5,y,5,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,7,1,4,attchd,3,3.0,1166.0,3,3,3,0,60,0,0,0,0,0,0,na,0,7,2009,new,501837
82,1309,50,rm,100.0,12665,pave,grvl,2,lvl,1,inside,1,oldtown,artery,norm,1fam,1.5fin,5,8,1915,1950,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,brktil,3,3,2,1,0.0,1,0.0,876.0,876.0,gasa,4,y,5,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,7,1,4,detchd,1,3.0,720.0,3,3,3,418,0,194,0,0,0,0,0,na,0,6,2008,wd ,153900
83,402,20,rl,60.0,9000,pave,na,1,lvl,1,fr2,1,names,norm,norm,1fam,1story,4,7,1971,2006,gable,compshg,vinylsd,vinylsd,none,0.0,3,4,cblock,3,3,1,5,240.0,1,0.0,624.0,864.0,gasa,4,y,5,864,0,0,864,0.0,0.0,1,0,3,1,3,5,7,0,0,detchd,1,2.0,576.0,3,3,3,200,0,0,0,0,0,0,2,na,0,7,2009,wd ,130000
84,1592,120,rm,32.0,4500,pave,na,1,lvl,1,fr2,1,mitchel,norm,norm,twnhse,1story,6,5,1997,1997,hip,compshg,vinylsd,vinylsd,brkface,197.0,3,3,pconc,5,3,1,6,864.0,1,0.0,325.0,1189.0,gasa,5,y,5,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,7,0,0,attchd,2,2.0,392.0,3,3,3,0,122,0,0,0,0,0,0,na,0,4,2008,wd ,160500
85,2409,120,rl,48.0,6373,pave,na,1,lvl,1,inside,1,nridght,norm,norm,twnhse,1story,9,5,2006,2006,hip,compshg,metalsd,metalsd,brkface,572.0,5,3,pconc,5,4,1,6,415.0,1,0.0,1251.0,1666.0,gasa,5,y,5,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,7,1,4,attchd,2,2.0,575.0,3,3,3,228,75,0,0,0,0,0,0,na,0,6,2006,new,310090
86,539,20,rl,67.0,10083,pave,na,1,lvl,1,inside,1,sawyerw,norm,norm,1fam,1story,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,na,0.0,4,3,pconc,4,3,1,6,833.0,1,0.0,343.0,1176.0,gasa,5,y,5,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,7,0,0,attchd,2,2.0,555.0,3,3,3,0,41,0,0,0,0,0,0,na,0,8,2009,wd ,184900
87,1940,20,rl,70.0,13300,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,5,7,1956,2000,hip,compshg,wd sdng,wd sdng,none,0.0,3,3,cblock,4,3,1,3,377.0,1,0.0,551.0,928.0,gasa,3,y,5,928,0,0,928,0.0,0.0,1,0,2,1,3,4,7,0,0,attchd,1,1.0,252.0,3,3,3,261,0,156,0,0,0,0,0,na,0,6,2007,wd ,132000
88,588,20,rl,80.0,9600,pave,na,1,lvl,1,inside,1,nwames,feedr,norm,1fam,1story,5,5,1969,1969,gable,compshg,hdboard,hdboard,brkface,128.0,3,3,cblock,4,3,2,5,553.0,3,147.0,588.0,1288.0,gasa,3,y,5,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,7,1,2,attchd,2,2.0,502.0,3,3,3,312,11,0,0,0,0,0,0,shed,650,8,2009,wd ,163000
89,96,160,fv,30.0,3215,pave,pave,1,lvl,1,inside,1,somerst,norm,norm,twnhse,2story,7,5,2004,2004,gable,compshg,metalsd,metalsd,brkface,120.0,4,3,pconc,4,3,3,6,280.0,1,0.0,320.0,600.0,gasa,5,y,5,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,7,0,0,detchd,2,2.0,480.0,3,3,3,0,172,0,0,0,0,0,0,na,0,4,2010,conld,155000
90,1187,80,rl,0.0,11104,pave,na,2,lvl,1,inside,1,nwames,norm,norm,1fam,slvl,6,6,1969,1969,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,3,3,3,6,828.0,1,0.0,599.0,1427.0,gasa,4,y,5,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,7,0,0,attchd,2,2.0,516.0,3,3,3,0,0,0,0,216,0,0,0,na,0,5,2008,wd ,183000
91,2154,60,rl,0.0,15295,pave,na,4,lvl,1,corner,1,collgcr,norm,norm,1fam,2story,7,5,1996,2002,gable,compshg,vinylsd,vinylsd,brkface,254.0,4,3,pconc,4,3,2,6,762.0,1,0.0,98.0,860.0,gasa,5,y,5,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,5,2,3,attchd,2,2.0,608.0,3,3,3,225,32,0,0,0,0,0,0,na,0,6,2007,wd ,211000
92,550,60,rl,70.0,9109,pave,na,1,lvl,1,inside,1,sawyerw,rrae,norm,1fam,2story,7,5,1994,1994,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,1,2,36.0,6,596.0,122.0,754.0,gasa,5,y,5,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,7,0,0,attchd,2,2.0,495.0,3,3,3,140,32,0,0,0,0,0,0,na,0,10,2009,wd ,184000
93,811,90,rl,64.0,7018,pave,na,1,bnk,1,inside,1,sawyerw,norm,norm,duplex,1story,5,5,1979,1979,gable,compshg,hdboard,hdboard,none,0.0,3,3,slab,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,3,y,5,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,7,0,0,attchd,1,2.0,400.0,3,3,3,0,0,0,0,0,0,0,4,na,0,6,2009,wd ,118858
94,124,80,rl,0.0,14112,pave,na,2,lvl,1,corner,1,names,norm,norm,1fam,slvl,5,7,1964,1964,hip,compshg,wd sdng,hdboard,brkface,86.0,3,3,pconc,3,3,3,6,1014.0,1,0.0,138.0,1152.0,gasa,3,y,5,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,7,1,4,attchd,2,2.0,484.0,3,3,3,227,0,0,0,0,0,0,0,na,0,4,2010,wd ,180500
95,1836,120,fv,80.0,3523,pave,pave,2,lvl,1,inside,1,somerst,norm,norm,twnhse,1story,8,5,2006,2007,gable,compshg,vinylsd,vinylsd,stone,30.0,4,3,pconc,4,3,1,6,60.0,1,0.0,1081.0,1141.0,gasa,5,y,5,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,7,0,0,attchd,3,2.0,484.0,3,3,3,0,60,0,0,0,0,0,0,na,0,2,2007,new,166000
96,779,80,rl,88.0,15312,pave,na,1,lvl,1,inside,1,sawyer,norm,norm,1fam,slvl,6,5,1960,1960,hip,compshg,wd sdng,wd sdng,brkface,54.0,3,3,cblock,3,3,3,4,588.0,1,0.0,550.0,1138.0,gasa,5,y,5,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,7,1,3,attchd,2,2.0,480.0,3,3,3,0,0,0,0,140,0,0,3,na,0,3,2009,cod,148000
97,1886,20,rl,74.0,7450,pave,na,2,lvl,1,inside,1,names,norm,norm,1fam,1story,5,5,1956,1956,hip,compshg,wd sdng,wd sdng,none,0.0,3,3,cblock,3,3,1,3,438.0,2,206.0,250.0,894.0,gasa,4,y,5,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,6,1,4,detchd,1,2.0,396.0,3,3,3,0,72,0,0,0,0,0,2,na,0,1,2007,wd ,124000
98,1724,120,rl,60.0,7313,pave,na,1,lvl,1,inside,1,nridght,norm,norm,twnhse,1story,9,5,2005,2005,hip,compshg,metalsd,metalsd,brkface,246.0,5,3,pconc,5,3,1,6,1153.0,1,0.0,408.0,1561.0,gasa,5,y,5,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,7,1,4,attchd,3,2.0,556.0,3,3,3,203,47,0,0,0,0,0,0,na,0,8,2007,wd ,277500
99,2450,60,rl,83.0,10019,pave,na,2,lvl,1,inside,1,noridge,norm,norm,1fam,2story,8,5,1995,1995,hip,compshg,vinylsd,vinylsd,brkface,397.0,4,3,pconc,4,3,1,5,527.0,1,0.0,815.0,1342.0,gasa,5,y,5,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,7,1,5,attchd,2,3.0,725.0,3,3,3,307,169,168,0,0,0,0,0,na,0,6,2006,wd ,350000
100,1013,20,rl,53.0,15401,pave,na,2,hls,1,culdsac,1,stonebr,norm,norm,1fam,1story,9,5,2004,2004,hip,compshg,vinylsd,vinylsd,brkface,296.0,5,3,pconc,5,3,4,6,1337.0,1,0.0,547.0,1884.0,gasa,5,y,5,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,7,1,4,attchd,3,3.0,670.0,3,3,3,214,76,0,0,0,0,0,0,na,0,9,2008,wd ,387000
101,2084,30,rl,58.0,9098,pave,na,2,lvl,1,inside,1,edwards,norm,norm,1fam,1story,4,7,1920,2002,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,brktil,3,3,2,5,348.0,1,0.0,180.0,528.0,gasa,5,y,5,605,0,0,605,1.0,0.0,1,0,2,1,3,5,7,0,0,na,0,0.0,0.0,0,0,1,0,0,144,0,0,0,0,0,na,0,7,2007,wd ,86000
102,1184,20,rl,103.0,16280,pave,na,1,lvl,1,inside,1,veenker,norm,norm,1fam,1story,8,9,1976,2007,gable,compshg,vinylsd,vinylsd,none,0.0,5,5,cblock,4,5,2,6,1044.0,3,382.0,0.0,1426.0,gasa,5,y,5,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,7,1,4,attchd,2,2.0,550.0,3,3,3,280,90,0,0,0,0,0,2,na,0,5,2008,wd ,290000
103,728,30,c (all),72.0,9392,pave,na,1,lvl,1,corner,1,idotrr,norm,norm,1fam,1story,3,3,1900,1950,mansard,compshg,asbshng,asbshng,none,0.0,3,2,cblock,2,3,1,1,0.0,1,0.0,245.0,245.0,gasa,3,n,5,797,0,0,797,0.0,0.0,1,0,2,1,3,5,7,0,0,na,0,0.0,0.0,0,0,1,0,36,94,0,0,0,0,0,na,0,9,2009,wd ,44000
104,950,60,rl,71.0,12209,pave,na,2,lvl,1,culdsac,1,mitchel,norm,norm,1fam,2story,6,5,2001,2002,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,pconc,5,3,1,5,690.0,1,0.0,114.0,804.0,gasa,5,y,5,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,7,1,3,builtin,3,2.0,560.0,3,3,3,125,192,0,0,0,0,0,0,na,0,6,2009,wd ,215000
105,2524,190,rl,79.0,13110,pave,na,2,lvl,1,corner,1,nwames,rran,feedr,2fmcon,1story,5,6,1972,1972,gable,compshg,plywood,plywood,brkface,144.0,3,3,cblock,4,3,1,6,962.0,1,0.0,191.0,1153.0,gasa,5,y,5,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,7,0,0,attchd,3,2.0,501.0,3,3,3,140,153,0,0,0,0,0,3,na,0,7,2006,wd ,146500
106,2513,160,fv,0.0,2651,pave,na,1,lvl,1,fr2,1,somerst,norm,norm,twnhs,2story,7,5,2000,2000,gable,compshg,metalsd,metalsd,none,0.0,4,3,pconc,4,3,1,6,641.0,1,0.0,32.0,673.0,gasa,5,y,5,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,7,0,0,detchd,1,2.0,490.0,3,3,3,153,50,0,0,0,0,0,0,na,0,4,2006,wd ,165000
107,2028,50,rm,60.0,8520,pave,grvl,1,lvl,1,inside,1,oldtown,artery,norm,1fam,1.5fin,6,7,1916,1950,gable,compshg,stucco,stucco,none,0.0,3,4,brktil,3,3,1,3,168.0,2,546.0,0.0,714.0,gasw,3,n,5,1664,862,0,2526,0.0,0.0,2,0,5,1,4,10,7,1,4,detchd,1,1.0,216.0,3,3,3,88,15,0,0,0,0,0,2,na,0,8,2007,cwd,136000
108,2309,20,rl,0.0,39384,pave,na,2,low,1,culdsac,2,names,norm,norm,1fam,1story,6,6,1957,1957,gable,compshg,wd sdng,wd sdng,stone,902.0,3,3,cblock,4,3,4,5,1110.0,1,0.0,595.0,1705.0,gasa,5,y,5,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,6,2,4,attchd,1,2.0,550.0,3,3,3,0,189,0,0,0,0,0,0,na,0,10,2006,wd ,252000
109,51,160,rl,36.0,2628,pave,na,1,lvl,1,inside,1,nridght,norm,norm,twnhs,2story,7,5,2003,2003,gable,compshg,vinylsd,wd shng,stone,106.0,4,3,pconc,4,3,1,1,0.0,1,0.0,764.0,764.0,gasa,5,y,5,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,7,0,0,builtin,2,2.0,474.0,3,3,3,0,27,0,0,0,0,0,0,na,0,6,2010,wd ,175500
110,699,70,rm,57.0,6406,pave,grvl,1,lvl,1,inside,1,oldtown,norm,norm,1fam,2story,5,6,1939,1950,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,brktil,3,3,1,5,421.0,1,0.0,269.0,690.0,gasa,3,y,4,868,690,0,1558,0.0,0.0,1,1,3,1,3,7,7,1,4,detchd,1,2.0,400.0,3,3,3,0,36,0,0,182,0,0,3,na,0,10,2009,wd ,150000
111,1881,20,rl,0.0,12342,pave,na,2,lvl,1,inside,1,names,norm,norm,1fam,1story,5,5,1960,1978,hip,compshg,wd sdng,wd sdng,none,0.0,3,3,cblock,3,3,1,1,0.0,1,0.0,978.0,978.0,gasa,3,y,5,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,6,1,3,attchd,2,1.0,286.0,3,3,3,0,0,36,0,0,0,0,2,shed,600,8,2007,wd ,139900
112,1345,50,rm,52.0,6240,pave,na,1,lvl,1,inside,1,brkside,norm,norm,1fam,1.5fin,5,7,1930,1992,gable,compshg,metalsd,metalsd,none,0.0,3,3,pconc,3,3,1,1,0.0,1,0.0,1078.0,1078.0,gasa,3,y,5,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,7,1,4,detchd,1,2.0,360.0,3,3,2,0,0,0,0,0,0,0,0,na,0,6,2008,wd ,162900
113,166,20,rl,87.0,10000,pave,na,2,lvl,1,corner,1,names,norm,norm,1fam,1story,6,6,1962,1962,hip,compshg,wd sdng,wd sdng,brkface,261.0,3,3,cblock,3,3,1,1,0.0,1,0.0,1116.0,1116.0,gasa,3,y,5,1116,0,0,1116,0.0,0.0,1,1,3,1,3,5,7,0,0,attchd,1,2.0,440.0,3,3,3,0,0,0,0,385,0,0,0,na,0,2,2010,wd ,160000
114,781,20,rl,0.0,9000,pave,na,1,lvl,1,corner,1,sawyer,norm,norm,1fam,1story,2,2,1947,1950,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,slab,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,2,n,5,660,0,0,660,0.0,0.0,1,0,2,1,2,5,5,0,0,na,0,0.0,0.0,0,0,1,0,0,100,0,0,0,0,0,na,0,6,2009,wd ,63900
115,379,20,rl,80.0,11088,pave,na,1,lvl,1,inside,1,nwames,norm,norm,1fam,1story,6,5,1978,1998,gable,compshg,hdboard,hdboard,brkface,144.0,3,3,pconc,3,3,1,5,832.0,1,0.0,308.0,1140.0,gasa,4,y,5,1707,0,0,1707,0.0,0.0,2,0,3,1,3,7,7,1,3,attchd,3,2.0,479.0,3,3,3,0,0,0,0,0,0,0,0,na,0,5,2009,wd ,184000
116,2818,20,rl,134.0,17755,pave,na,1,lvl,1,inside,1,edwards,norm,norm,1fam,1story,5,4,1959,1959,gable,compshg,hdboard,plywood,brkface,132.0,3,3,cblock,3,3,1,4,176.0,1,0.0,1290.0,1466.0,gasa,3,y,5,1466,0,0,1466,0.0,0.0,1,1,3,1,2,6,7,2,4,attchd,3,2.0,528.0,3,3,3,0,140,0,0,100,0,0,0,na,0,11,2006,wd ,149900
117,1168,120,fv,0.0,4765,pave,na,2,lvl,1,inside,1,somerst,norm,norm,twnhse,1story,9,5,2000,2000,hip,compshg,metalsd,metalsd,brkface,260.0,4,3,pconc,4,3,3,6,1027.0,1,0.0,587.0,1614.0,gasa,5,y,5,1638,0,0,1638,1.0,0.0,2,0,2,1,5,5,7,1,3,attchd,3,2.0,495.0,3,3,3,230,68,0,0,0,0,0,0,na,0,7,2008,wd ,300000
118,1396,190,rl,0.0,10532,pave,na,1,lvl,1,corner,1,clearcr,norm,norm,1fam,1story,5,3,1960,1960,flat,tar&grv,plywood,plywood,stone,275.0,3,3,cblock,3,3,2,3,988.0,1,0.0,0.0,988.0,gasa,4,y,5,1721,0,0,1721,1.0,0.0,2,0,3,1,3,7,4,2,3,basment,1,2.0,626.0,3,3,3,50,84,0,0,0,0,0,0,na,0,12,2008,wd ,145000
